time,n_sites,dt,max_bond,cutoff,prob_initial,prob_branch1,prob_branch2,prob_competing_group,return_echo,rate_initial,rate_branch1,rate_branch2,rate_competing_group,rate_total,rate_lower_envelope,delta_rate_individual,delta_rate_grouped,branch_symmetry_relative_error,local_ordered_moment,mps_norm,cumulative_discarded_weight,realized_maximum_bond
0.0,50,0.02,48,1e-10,1.0,0.0,0.0,0.0,1.0,-0.0,inf,inf,14.167928370645281,-0.0,-0.0,-inf,-14.167928370645281,0.0,1.0,1.0,0.0,1
0.02,50,0.02,48,1e-10,0.9141276764827511,4.982577730737258e-153,4.982577730737258e-153,9.965155461474516e-153,0.9141276764827511,0.0017957005495525227,7.013791437087116,7.013791437087116,6.999928493475917,0.0017957005495525225,0.0017957005495525227,-7.011995736537564,-6.998132792926365,0.0,0.9973090943058484,0.9999999999999986,9.110883859028109e-45,3
0.04,50,0.02,48,1e-10,0.6985473126226419,5.901234305295547e-123,5.901234305296553e-123,1.18024686105921e-122,0.6985473126226419,0.00717504735945006,5.628856098098975,5.6288560980989715,5.614993154487775,0.00717504735945006,0.00717504735945006,-5.621681050739523,-5.607818107128325,1.705300601283386e-13,0.9892772688057123,1.0000000000000024,2.072351683009536e-19,3
0.06,50,0.02,48,1e-10,0.44677676972536207,2.2038867999242377e-105,2.2038867999242377e-105,4.4077735998484755e-105,0.44677676972536207,0.01611392411392265,4.8196242447119815,4.8196242447119815,4.805761301100782,0.01611392411392265,0.01611392411392265,-4.8035103205980585,-4.789647376986859,0.0,0.9760258776295679,1.0000000000000009,2.0763584803236993e-19,5
0.08,50,0.02,48,1e-10,0.23967704854355867,6.117187985242398e-93,6.11718798524205e-93,1.2234375970484448e-92,0.23967704854355867,0.028569257857662927,4.246586222741013,4.246586222741014,4.232723279129814,0.028569257857662927,0.028569257857662927,-4.2180169648833505,-4.204154021272151,5.679889579703787e-14,0.9577528493699684,1.0000000000000162,3.8869145285955655e-19,5
0.1,50,0.02,48,1e-10,0.10820491983013808,2.5831999210662068e-83,2.5831999210662068e-83,5.1663998421324136e-83,0.10820491983013808,0.04447456887648021,3.8033106761720092,3.8033106761720092,3.7894477325608102,0.04447456887648021,0.04447456887648021,-3.758836107295529,-3.74497316368433,0.0,0.9347264473492575,1.0000000000000002,8.406762067143178e-19,7
0.12,50,0.02,48,1e-10,0.041308976674563895,1.774890961635637e-75,1.774890961635637e-75,3.549781923271274e-75,0.041308976674563895,0.06373350899475717,3.4424028596715477,3.4424028596715477,3.4285399160603487,0.06373350899475717,0.06373350899475717,-3.3786693506767906,-3.3648064070655916,0.0,0.9072770201462983,0.9999999999999872,9.918284613065237e-19,9
0.14,50,0.02,48,1e-10,0.013425999960833296,7.017779136919422e-69,7.017779136919422e-69,1.4035558273838843e-68,0.013425999960833296,0.0862112431276561,3.1385984922173344,3.1385984922173344,3.1247355486061354,0.0862112431276561,0.0862112431276561,-3.052387249089678,-3.038524305478479,0.0,0.8757871852687881,0.9999999999999958,9.93014258100505e-19,9
0.16,50,0.02,48,1e-10,0.003749314366784179,3.3909063426752923e-63,3.390906342675003e-63,6.781812685350295e-63,0.003749314366784179,0.11172364582480977,2.876835272304898,2.8768352723048998,2.8629723286937003,0.11172364582480977,0.11172364582480977,-2.7651116264800892,-2.7512486828688907,8.53198576895582e-14,0.8406809577027455,1.0000000000000149,1.0151580724645402e-18,9
0.18,50,0.02,48,1e-10,0.0009107619649643539,3.251671409057421e-58,3.2516714090573284e-58,6.503342818114749e-58,0.0009107619649643539,0.14002457969354035,2.64741532499599,2.647415324995991,2.633552381384792,0.14002457969354035,0.14002457969354035,-2.5073907453024504,-2.493527801691252,2.850202370209168e-14,0.8024123674480937,1.0000000000000007,1.2959728679031094e-18,9
0.2,50,0.02,48,1e-10,0.00019556758531125528,8.609878761862935e-54,8.609878761862814e-54,1.7219757523725748e-53,0.00019556758531125528,0.17079209066728246,2.443733695688448,2.4437336956884486,2.4298707520772496,0.17079209066728246,0.17079209066728246,-2.2729416050211655,-2.259078661409967,1.4135893220533296e-14,0.7614541047479452,1.000000000000014,1.5960465499625151e-18,10
0.22,50,0.02,48,1e-10,3.7892240299543e-05,7.960693742167109e-50,7.960693742166656e-50,1.5921387484333767e-49,3.7892240299543e-05,0.20361528416550287,2.261094770002101,2.2610947700021025,2.247231826390903,0.20361528416550287,0.20361528416550287,-2.0574794858365992,-2.0436165422254002,5.689687307948786e-14,0.7182866903179076,0.9999999999999851,1.6715509682095521e-18,11
0.24,50,0.02,48,1e-10,6.795519308641651e-06,3.054567071617444e-46,3.0545670716174874e-46,6.109134143234931e-46,6.795519308641651e-06,0.23798494176337182,2.096045528131255,2.0960455281312544,2.082182584520056,0.23798494176337182,0.23798494176337182,-1.8580605863678827,-1.8441976427566842,1.426097575325506e-14,0.6733885951380076,0.9999999999999829,1.9871407199096975e-18,12
