time,n_sites,dt,max_bond,cutoff,prob_initial,prob_branch1,prob_branch2,prob_competing_group,return_echo,rate_initial,rate_branch1,rate_branch2,rate_competing_group,rate_total,rate_lower_envelope,delta_rate_individual,delta_rate_grouped,branch_symmetry_relative_error,local_ordered_moment,mps_norm,cumulative_discarded_weight,realized_maximum_bond
0.0,100,0.02,32,1e-09,1.0,0.0,0.0,0.0,1.0,-0.0,inf,inf,7.083964185322641,-0.0,-0.0,-inf,-7.083964185322641,0.0,1.0,1.0,0.0,1
0.02,100,0.02,32,1e-09,0.8356361864421733,2.4826047805163657e-305,2.4826047805163657e-305,4.965209561032731e-305,0.8356361864421733,0.0017956194429894607,7.013791450394773,7.013791450394773,7.006859978589174,0.0017956194429894607,0.0017956194429894607,-7.011995830951784,-7.005064359146184,0.0,0.9973090943058484,0.9999999999999978,1.8960767681817153e-44,3
0.04,100,0.02,32,1e-09,0.4879969897796043,3.4832075552069404e-245,3.4832075552077326e-245,6.9664151104146734e-245,0.4879969897796043,0.0071744604163243245,5.628853942030035,5.628853942030032,5.621922470224434,0.0071744604163243245,0.0071744604163243245,-5.621679481613709,-5.6147480098081095,2.2745015445062766e-13,0.9892772688057124,1.0000000000000024,4.272755548146087e-19,3
0.06,100,0.02,32,1e-09,0.19965584388113986,4.864584689557835e-210,4.864584689557835e-210,9.72916937911567e-210,0.19965584388113986,0.016111601752719827,4.81960888183753,4.81960888183753,4.81267741003193,0.016111601752719827,0.016111601752719827,-4.80349728008481,-4.79656580827921,0.0,0.9760258776295678,1.0000000000000115,4.78938629091503e-17,4
0.08,100,0.02,32,1e-09,0.057483513372656274,3.7559436687725825e-185,3.7559436687725825e-185,7.511887337545165e-185,0.057483513372656274,0.02856257096245808,4.246549026403293,4.246549026403293,4.239617554597693,0.02856257096245808,0.02856257096245808,-4.217986455440835,-4.211054983635235,0.0,0.9577528493699686,1.000000000000003,4.8261115800869387e-17,5
0.1,100,0.02,32,1e-09,0.011726775217326884,6.715861330192192e-166,6.715861330192192e-166,1.3431722660384384e-165,0.011726775217326884,0.04445880571647445,3.803246533456878,3.803246533456878,3.7963150616512786,0.04445880571647445,0.04445880571647445,-3.7587877277404034,-3.751856255934804,0.0,0.934726447349257,1.0000000000000124,8.17242300444463e-17,5
0.12,100,0.02,32,1e-09,0.0017119765985572075,3.1806784498040243e-150,3.1806784498040243e-150,6.361356899608049e-150,0.0017119765985572075,0.0637010667042306,3.4423066942607545,3.4423066942607545,3.4353752224551553,0.0637010667042306,0.0637010667042306,-3.378605627556524,-3.3716741557509247,0.0,0.9072770201462966,1.0000000000000224,1.1490617391309569e-16,7
0.14,100,0.02,32,1e-09,0.00018135286519211247,4.990617935337907e-137,4.990617935337907e-137,9.981235870675814e-137,0.00018135286519211247,0.08615065893120509,3.138465980033507,3.138465980033507,3.131534508227907,0.08615065893120509,0.08615065893120509,-3.0523153211023017,-3.045383849296702,0.0,0.8757871852687813,0.9999999999999998,1.7152999202666327e-16,8
0.16,100,0.02,32,1e-09,1.4206031169068782e-05,1.1698489045364611e-125,1.1698489045361952e-125,2.3396978090726565e-125,1.4206031169068782e-05,0.11161843953313294,2.8766626202520733,2.8766626202520755,2.869731148446475,0.11161843953313294,0.11161843953313294,-2.765044180718941,-2.758112708913342,2.2734531305634965e-13,0.8406809577027275,1.0000000000000455,2.5048400127101215e-16,9
0.18,100,0.02,32,1e-09,8.439355001193784e-07,1.0804233956750839e-115,1.0804233956741626e-115,2.1608467913492467e-115,8.439355001193784e-07,0.13985189766930242,2.647199326969715,2.647199326969724,2.64026785516412,0.13985189766930242,0.13985189766930242,-2.5073474293004168,-2.5004159574948175,8.526926895636179e-13,0.8024123674480526,0.9999999999999478,2.510774434185694e-16,9
