time,n_sites,dt,max_bond,cutoff,prob_initial,prob_branch1,prob_branch2,prob_competing_group,return_echo,rate_initial,rate_branch1,rate_branch2,rate_competing_group,rate_total,rate_lower_envelope,delta_rate_individual,delta_rate_grouped,branch_symmetry_relative_error,local_ordered_moment,mps_norm,cumulative_discarded_weight,realized_maximum_bond
0.0,100,0.04,48,1e-10,1.0,0.0,0.0,0.0,1.0,-0.0,inf,inf,7.083964185322641,-0.0,-0.0,-inf,-7.083964185322641,0.0,1.0,1.0,0.0,1
0.04,100,0.04,48,1e-10,0.4901910286496236,3.2548926086356533e-245,3.2548926086356533e-245,6.5097852172713066e-245,0.4901910286496236,0.007129601094639543,5.629531885011636,5.629531885011636,5.622600413206037,0.007129601094639543,0.007129601094639543,-5.622402283916996,-5.615470812111397,0.0,0.9893446397340145,1.0000000000000133,6.511988592695018e-42,3
0.08,100,0.04,48,1e-10,0.05853269842988862,3.0223528628529305e-185,3.022352862852415e-185,6.044705725705346e-185,0.05853269842988862,0.028381697333778426,4.248722065821877,4.2487220658218785,4.241790594016279,0.028381697333778426,0.028381697333778426,-4.220340368488099,-4.2134088966825,1.7052368901564636e-13,0.9580132266574056,0.9999999999999868,5.700496876483369e-20,5
0.12,100,0.04,48,1e-10,0.00178390935698088,2.4915799579884785e-150,2.4915799579884785e-150,4.983159915976957e-150,0.00178390935698088,0.06328948054982353,3.444748469185732,3.444748469185732,3.437816997380133,0.06328948054982353,0.06328948054982353,-3.3814589886359085,-3.3745275168303093,0.0,0.907830512242051,1.0000000000000124,7.085535769543856e-19,8
0.16,100,0.04,48,1e-10,1.5296856283784147e-05,9.091166545685637e-126,9.091166545685637e-126,1.8182333091371275e-125,1.5296856283784147e-05,0.1108786322232617,2.8791841848443562,2.8791841848443562,2.8722527130387565,0.1108786322232617,0.1108786322232617,-2.7683055526210945,-2.7613740808154947,0.0,0.8415906173066732,0.9999999999999984,7.264395821423112e-19,9
0.2,100,0.04,48,1e-10,4.4135428005550695e-08,5.902786842650207e-107,5.902786842650207e-107,1.1805573685300415e-106,4.4135428005550695e-08,0.16936003020876494,2.446011803647597,2.446011803647597,2.439080331841997,0.16936003020876494,0.16936003020876494,-2.276651773438832,-2.269720301633232,0.0,0.7627410928173703,1.000000000000026,1.2492189047326907e-18,10
0.24,100,0.04,48,1e-10,5.783992861553947e-11,7.511644677817261e-92,7.511644677672726e-92,1.502328935548999e-91,5.783992861553947e-11,0.23573341772249973,2.09821374115275,2.0982137411529425,2.091282269347247,0.23573341772249973,0.23573341772249973,-1.8624803234303464,-1.8555488516247471,1.9241447126985757e-11,0.6750341412670029,1.0000000000000038,1.937311033633554e-18,12
0.28,100,0.04,48,1e-10,5.3968448463751205e-14,2.256509315194752e-79,2.2565093151650577e-79,4.51301863035981e-79,5.3968448463751205e-14,0.30550376806817303,1.8109040327809245,1.8109040327810562,1.803972560975391,0.30550376806817303,0.30550376806817303,-1.5054002647128173,-1.498468792907218,1.3159379587484292e-11,0.582206563679825,0.9999999999999601,2.3496248223739394e-18,14
0.32,100,0.04,48,1e-10,6.343251397007889e-17,6.953567172119956e-69,6.953567172074896e-69,1.3907134344194852e-68,6.343251397007889e-17,0.3729655510526166,1.569391166265109,1.5693911662651738,1.562459694459542,0.3729655510526166,0.3729655510526166,-1.1964256152125248,-1.1894941434069253,6.480078354024997e-12,0.4877337040512013,0.9999999999999629,2.38918937616789e-18,15
0.36,100,0.04,48,1e-10,1.64691189090543e-19,5.598132358008293e-60,5.598132357987608e-60,1.11962647159959e-59,1.64691189090543e-19,0.4325021481384038,1.3643267254502616,1.3643267254502984,1.3573952536446805,0.4325021481384038,0.4325021481384038,-0.9318245773118762,-0.9248931055062767,3.69494625807171e-12,0.39467709917639143,1.0000000000000013,2.7013301877153122e-18,16
