time,n_sites,dt,max_bond,cutoff,prob_initial,prob_branch1,prob_branch2,prob_competing_group,return_echo,rate_initial,rate_branch1,rate_branch2,rate_competing_group,rate_total,rate_lower_envelope,delta_rate_individual,delta_rate_grouped,branch_symmetry_relative_error,local_ordered_moment,mps_norm,cumulative_discarded_weight,realized_maximum_bond
0.0,50,0.04,48,1e-10,1.0,0.0,0.0,0.0,1.0,-0.0,inf,inf,14.167928370645281,-0.0,-0.0,-inf,-14.167928370645281,0.0,1.0,1.0,0.0,1
0.04,50,0.04,48,1e-10,0.7000908341391892,5.7052270310712554e-123,5.7052270310712554e-123,1.1410454062142511e-122,0.7000908341391892,0.007130903786024899,5.629531673212817,5.629531673212817,5.615668729601619,0.007130903786024899,0.007130903786024899,-5.622400769426792,-5.608537825815594,0.0,0.9893446397340145,1.0000000000000064,3.1653970583377926e-42,3
0.08,50,0.04,48,1e-10,0.2418196095069579,5.495562322885593e-93,5.495562322885593e-93,1.0991124645771187e-92,0.2418196095069579,0.028391264920920988,4.248729454645424,4.248729454645424,4.234866511034226,0.028391264920920988,0.028391264920920988,-4.220338189724504,-4.206475246113305,0.0,0.9580132266574056,0.9999999999999931,2.7721254794841136e-20,5
0.12,50,0.04,48,1e-10,0.04215413363985001,1.5736826525572922e-75,1.5736826525572922e-75,3.1473653051145843e-75,0.04215413363985001,0.0633284505919093,3.4448092692667496,3.4448092692667496,3.4309463256555506,0.0633284505919093,0.0633284505919093,-3.38148081867484,-3.367617875063641,0.0,0.9078305122420508,1.0000000000000064,3.4464650166482407e-19,8
0.16,50,0.04,48,1e-10,0.003888337889360144,2.99479588430846e-63,2.9947958843085455e-63,5.989591768617006e-63,0.003888337889360144,0.110995469809208,2.8793196956306137,2.8793196956306133,2.8654567520194147,0.110995469809208,0.110995469809208,-2.7683242258214054,-2.754461282210207,2.84767869918618e-14,0.841590617306673,0.9999999999999984,3.5311555152638873e-19,9
0.2,50,0.04,48,1e-10,0.00020707189012700503,7.597374560260294e-54,7.597374560260294e-54,1.5194749120520587e-53,0.00020707189012700503,0.16964889059384836,2.44623584573332,2.44623584573332,2.432372902122121,0.16964889059384836,0.16964889059384836,-2.2765869551394715,-2.2627240115282725,0.0,0.76274109281737,1.0000000000000109,6.005320748241983e-19,10
0.24,50,0.04,48,1e-10,7.371652166604843e-06,2.697164293194176e-46,2.697164293176085e-46,5.394328586370261e-46,7.371652166604843e-06,0.2363573740462629,2.0985342663681426,2.0985342663682767,2.0846713227570106,0.2363573740462629,0.2363573740462629,-1.8621768923219468,-1.8483139487107478,6.7074457923688364e-12,0.6750341412670027,1.0000000000000009,9.296192090552597e-19,12
0.28,50,0.04,48,1e-10,2.1864979505180526e-07,4.651621889381809e-40,4.6516218893581445e-40,9.303243778739953e-40,2.1864979505180526e-07,0.306715889928449,1.811323755351228,1.8113237553513297,1.7974608117400799,0.306715889928449,0.306715889928449,-1.5046078654228299,-1.4907449218116309,5.087436786367938e-12,0.5822065636798247,0.999999999999982,1.1264450593298766e-18,14
0.32,50,0.04,48,1e-10,7.1547289258465815e-09,8.125947643932062e-35,8.125947643911969e-35,1.6251895287844031e-34,7.1547289258465815e-09,0.37510984621262017,1.5699083180055515,1.569908318005601,1.5560453743943774,0.37510984621262017,0.37510984621262017,-1.1947984717929563,-1.1809355281817573,2.472668649251996e-12,0.4877337040512004,0.9999999999999881,1.1451202545438048e-18,15
0.36,50,0.04,48,1e-10,3.4115445931079324e-10,2.2950372598702477e-30,2.2950372598669862e-30,4.590074519737234e-30,3.4115445931079324e-10,0.43597371562689363,1.3649360742240615,1.36493607422409,1.3510731306128767,0.43597371562689363,0.43597371562689363,-0.928962358597182,-0.915099414985983,1.421119488013333e-12,0.3946770991763907,1.0000000000000013,1.2924088874602932e-18,16
0.4,50,0.04,48,1e-10,2.838656265433517e-11,1.43545497808148e-26,1.435454978080154e-26,2.870909956161634e-26,2.8386562654335198e-11,0.4857021045740876,1.1901146112197867,1.190114611219805,1.176251667608597,0.4857021045740876,0.4857021045740876,-0.7044125066457084,-0.6905495630345094,9.236618326780782e-13,0.3056193219110646,0.9999999999999922,1.937791227389832e-18,19
0.44,50,0.04,48,1e-10,4.214534818226246e-12,2.4811847051439664e-23,2.481184705142926e-23,4.9623694102868926e-23,4.2145348182758696e-12,0.5238496378795072,1.0410144197812632,1.0410144197812716,1.0271514761700684,0.5238496378792717,0.5238496378795072,-0.5171647819017602,-0.5033018382905612,4.192805550998188e-13,0.2226606244065265,0.9999999999999689,2.5471958276303734e-18,22
0.48,50,0.04,48,1e-10,9.960930322056826e-13,1.3942408873658107e-20,1.394240887365464e-20,2.788481774731275e-20,9.960930600905004e-13,0.5526987147171828,0.9143870351896582,0.9143870351896632,0.9005240915784618,0.552698714157299,0.5526987147171828,-0.361688320472478,-0.347825376861279,2.486423925242335e-13,0.1474451593909648,0.9999999999999841,3.351319688690051e-18,27
0.52,50,0.04,48,1e-10,3.132941715234389e-13,2.8841989876671764e-18,2.884198987666623e-18,5.768397975333799e-18,3.1329993992141423e-13,0.5758326760125124,0.8077456891947928,0.8077456891947966,0.7938827455835958,0.5758323077742625,0.5758326760125124,-0.2319130131822823,-0.21805006957108342,1.9191195489068578e-13,0.08118987994481525,0.9999999999999952,3.9019962716108226e-18,30
0.56,50,0.04,48,1e-10,1.0955557120995689e-13,2.427981460220241e-16,2.4279814602200166e-16,4.855962920440257e-16,1.1004116750200092e-13,0.5968468894950841,0.7190860250112051,0.719086025011207,0.7052230814000072,0.596758436982283,0.5968468894950841,-0.12223913551612198,-0.10837619190492309,9.239457697584172e-14,0.02470258688374316,0.9999999999999983,4.764343359270095e-18,34
0.6,50,0.04,48,1e-10,3.683699828049986e-14,9.06696931858548e-15,9.0669693185849e-15,1.813393863717038e-14,5.497093691767024e-14,0.6186454733348563,0.6466827666021525,0.6466827666021538,0.6328198229909543,0.6106394353803963,0.6186454733348563,-0.02803729326729687,-0.014174349656097984,6.403480654253077e-14,-0.021609386126895114,1.000000000000007,5.071583181082961e-18,36
0.64,50,0.04,48,1e-10,1.0800183297195357e-14,1.6277449399381077e-13,1.6277449399379514e-13,3.255489879876059e-13,3.363491712848013e-13,0.64318426577924,0.5889282124883217,0.5889282124883236,0.5750652688771237,0.5744125314857976,0.5889282124883217,0.05425605329091743,0.06811899690211631,9.599634701498563e-14,-0.05772777734014328,0.9999999999999925,5.337629972840572e-18,38
0.68,50,0.04,48,1e-10,2.632867561204488e-15,1.5236715105060823e-12,1.5236715105059902e-12,3.0473430210120725e-12,3.049975888573277e-12,0.671414056304842,0.544197964523689,0.5441979645236902,0.5303350209124907,0.5303177486145257,0.544197964523689,0.12721609178115234,0.14107903539235123,6.043853021921762e-14,-0.08399463183804967,0.9999999999999972,5.924243564312086e-18,40
