n_sites,block_length,competitor,physical_crossing,support_crossing,critical_time_shift,delta_support_rate_at_physical,delta_sign_cost_at_physical,delta_physical_rate_at_physical,sign_cost_initial_at_physical,sign_cost_competing_at_physical,surviving_fraction_initial_at_physical,surviving_fraction_competing_at_physical
100,4,1+2,0.53306061498745672,0.37783374421287119,0.1552268707745855,0.1816456755026323,-0.18164567550263219,1.1102230246251563e-16,0,0.18164567550263219,1,0.4835586337697928
100,5,1+2,0.54795916803360079,0.39525538334119531,0.15270378469240539,0.16364152302484281,-0.16364152302484289,-1.1102230246251563e-16,0.00044722408570860002,0.1640887471105516,0.99776637782626199,0.44023626267669158
100,6,1+2,0.5589606265036271,0.40852954720418239,0.1504310792994446,0.14989688000226409,-0.149896880002264,1.1102230246251563e-16,0.0009324554831694,0.1508293354854334,0.99442088847304377,0.404551589000957
100,7,1+2,0.56688403700262624,0.41845855577327379,0.1484254812293524,0.14012782556171269,-0.1401278255617128,0,0.0025847922344004,0.14271261779611319,0.98206915977236398,0.36825180408569619
100,8,1+2,0.57330358352298605,0.42776667899794768,0.14553690452503831,0.1325648905750112,-0.1325648905750112,0,0.0039178948287098003,0.136482785403721,0.96914294624201081,0.33559094602320039
100,9,1+2,0.57861301178580937,0.43507570479443719,0.1435373069913721,0.1269142780124688,-0.12691427801246871,0,0.0052588176705431,0.13217309568301189,0.9537732120286686,0.30435580184742228
