n_sites,block_length,physical_crossing,support_crossing,critical_time_shift,delta_support_rate_at_physical,delta_sign_cost_at_physical,sign_cost_initial_at_physical,sign_cost_competing_at_physical,surviving_fraction_initial_at_physical,surviving_fraction_competing_at_physical
50,16,0.5982782236644957,0.4656190510885619,0.1326591725759338,0.09660708872546342,-0.09660708871900658,0.020551434195811846,0.11715852291481843,0.719770442886664,0.15342608380874956
