n_sites,block_length,physical_crossing,support_crossing,critical_time_shift,delta_support_rate_at_physical,delta_sign_cost_at_physical,sign_cost_initial_at_physical,sign_cost_competing_at_physical,surviving_fraction_initial_at_physical,surviving_fraction_competing_at_physical
50,16,0.5979224892894363,0.4649431994549278,0.13297928983450846,0.09677910610775509,-0.09677910610105889,0.020508506554033357,0.11728761265509224,0.7202649814659812,0.1531095191103651
